"Date","Case_Status","Case_Count"
"2022-10-28","Total_Cases",1847161
"2022-10-29","Total_Cases",1849303
"2022-10-30","Total_Cases",1851699
"2022-10-31","Total_Cases",1855555
"2022-11-01","Total_Cases",1859048
"2022-11-02","Total_Cases",1862377
"2022-11-03","Total_Cases",1865525
"2022-11-04","Total_Cases",1868243
"2022-11-05","Total_Cases",1870166
"2022-11-06","Total_Cases",1872479
"2022-11-07","Total_Cases",1876391
"2022-11-08","Total_Cases",1879961
"2022-11-09","Total_Cases",1883465
"2022-11-10","Total_Cases",1886644
"2022-11-11","Total_Cases",1889419
"2022-11-12","Total_Cases",1891525
"2022-11-13","Total_Cases",1894041
"2022-11-14","Total_Cases",1898325
"2022-11-15","Total_Cases",1902171
"2022-11-16","Total_Cases",1905854
"2022-11-17","Total_Cases",1908727
"2022-11-18","Total_Cases",1913054
"2022-11-19","Total_Cases",1915430
"2022-11-20","Total_Cases",1918085
"2022-11-21","Total_Cases",1922841
"2022-11-22","Total_Cases",1927429
"2022-11-23","Total_Cases",1931732
"2022-11-24","Total_Cases",1935647
"2022-11-25","Total_Cases",1939192
"2022-11-26","Total_Cases",1941906
"2022-11-27","Total_Cases",1945136
"2022-11-28","Total_Cases",1951130
"2022-11-29","Total_Cases",1957037
"2022-11-30","Total_Cases",1962863
"2022-12-01","Total_Cases",1967876
"2022-12-02","Total_Cases",1972419
"2022-12-03","Total_Cases",1975730
"2022-12-04","Total_Cases",1979636
"2022-12-05","Total_Cases",1987129
"2022-12-06","Total_Cases",1993838
"2022-12-07","Total_Cases",2000152
"2022-12-08","Total_Cases",2005756
"2022-12-09","Total_Cases",2011109
"2022-12-10","Total_Cases",2014957
"2022-12-11","Total_Cases",2019689
"2022-12-12","Total_Cases",2028132
"2022-12-13","Total_Cases",2035643
"2022-12-14","Total_Cases",2042729
"2022-12-15","Total_Cases",2049244
"2022-12-16","Total_Cases",2054559
"2022-12-17","Total_Cases",2058385
"2022-12-18","Total_Cases",2062395
"2022-12-19","Total_Cases",2069228
"2022-12-20","Total_Cases",2075359
"2022-12-21","Total_Cases",2080694
"2022-12-22","Total_Cases",2085348
"2022-12-23","Total_Cases",2089397
"2022-12-24","Total_Cases",2092212
"2022-12-25","Total_Cases",2094375
"2022-12-26","Total_Cases",2097630
"2022-12-27","Total_Cases",2101270
"2022-12-28","Total_Cases",2105847
"2022-12-29","Total_Cases",2109665
"2022-12-30","Total_Cases",2112976
"2022-12-31","Total_Cases",2115244
"2023-01-01","Total_Cases",2117114
"2023-01-02","Total_Cases",2119685
"2023-01-03","Total_Cases",2122774
"2023-01-04","Total_Cases",2127160
"2023-01-05","Total_Cases",2130746
"2023-01-06","Total_Cases",2133990
"2023-01-07","Total_Cases",2136337
"2023-01-08","Total_Cases",2138766
"2023-01-09","Total_Cases",2142803
"2023-01-10","Total_Cases",2146314
"2023-01-11","Total_Cases",2149405
"2023-01-12","Total_Cases",2152188
"2023-01-13","Total_Cases",2154621
"2023-01-14","Total_Cases",2156228
"2023-01-15","Total_Cases",2157938
"2023-01-16","Total_Cases",2160948
"2023-01-17","Total_Cases",2163533
"2023-01-18","Total_Cases",2165843
"2023-01-19","Total_Cases",2167791
"2023-01-20","Total_Cases",2169496
"2023-01-21","Total_Cases",2170556
"2023-01-22","Total_Cases",2171788
"2020-02-26","Active",NA
"2020-02-27","Active",NA
"2020-02-28","Active",1
"2020-02-29","Active",1
"2020-03-01","Active",1
"2020-03-02","Active",2
"2020-03-03","Active",2
"2020-03-04","Active",4
"2020-03-05","Active",6
"2020-03-06","Active",7
"2020-03-07","Active",7
"2020-03-08","Active",7
"2020-03-09","Active",7
"2020-03-10","Active",7
"2020-03-11","Active",7
"2020-03-12","Active",8
"2020-03-13","Active",9
"2020-03-14","Active",10
"2020-03-15","Active",11
"2020-03-16","Active",18
"2020-03-17","Active",30
"2020-03-18","Active",35
"2020-03-19","Active",53
"2020-03-20","Active",64
"2020-03-21","Active",88
"2020-03-22","Active",132
"2020-03-23","Active",173
"2020-03-24","Active",219
"2020-03-25","Active",293
"2020-03-26","Active",367
"2020-03-27","Active",432
"2020-03-28","Active",491
"2020-03-29","Active",558
"2020-03-30","Active",603
"2020-03-31","Active",669
"2020-04-01","Active",734
"2020-04-02","Active",806
"2020-04-03","Active",870
"2020-04-04","Active",923
"2020-04-05","Active",964
"2020-04-06","Active",997
"2020-04-07","Active",969
"2020-04-08","Active",956
"2020-04-09","Active",965
"2020-04-10","Active",935
"2020-04-11","Active",909
"2020-04-12","Active",880
"2020-04-13","Active",815
"2020-04-14","Active",745
"2020-04-15","Active",656
"2020-04-16","Active",631
"2020-04-17","Active",595
"2020-04-18","Active",554
"2020-04-19","Active",518
"2020-04-20","Active",459
"2020-04-21","Active",432
"2020-04-22","Active",406
"2020-04-23","Active",380
"2020-04-24","Active",355
"2020-04-25","Active",337
"2020-04-26","Active",316
"2020-04-27","Active",280
"2020-04-28","Active",247
"2020-04-29","Active",234
"2020-04-30","Active",225
"2020-05-01","Active",220
"2020-05-02","Active",208
"2020-05-03","Active",206
"2020-05-04","Active",196
"2020-05-05","Active",172
"2020-05-06","Active",159
"2020-05-07","Active",144
"2020-05-08","Active",130
"2020-05-09","Active",110
"2020-05-10","Active",110
"2020-05-11","Active",95
"2020-05-12","Active",83
"2020-05-13","Active",79
"2020-05-14","Active",71
"2020-05-15","Active",62
"2020-05-16","Active",55
"2020-05-17","Active",50
"2020-05-18","Active",50
"2020-05-19","Active",41
"2020-05-20","Active",36
"2020-05-21","Active",31
"2020-05-22","Active",29
"2020-05-23","Active",29
"2020-05-24","Active",28
"2020-05-25","Active",28
"2020-05-26","Active",23
"2020-05-27","Active",22
"2020-05-28","Active",9
"2020-05-29","Active",2
"2020-05-30","Active",2
"2020-05-31","Active",2
"2020-06-01","Active",2
"2020-06-02","Active",2
"2020-06-03","Active",2
"2020-06-04","Active",2
"2020-06-05","Active",2
"2020-06-06","Active",2
"2020-06-07","Active",2
"2020-06-08","Active",1
"2020-06-09","Active",1
"2020-06-10","Active",1
"2020-06-11","Active",1
"2020-06-12","Active",1
"2020-06-13","Active",1
"2020-06-14","Active",1
"2020-06-15","Active",1
"2020-06-16","Active",3
"2020-06-17","Active",4
"2020-06-18","Active",4
"2020-06-19","Active",6
"2020-06-20","Active",7
"2020-06-21","Active",10
"2020-06-22","Active",12
"2020-06-23","Active",12
"2020-06-24","Active",15
"2020-06-25","Active",15
"2020-06-26","Active",16
"2020-06-27","Active",21
"2020-06-28","Active",22
"2020-06-29","Active",23
"2020-06-30","Active",23
"2020-07-01","Active",24
"2020-07-02","Active",19
"2020-07-03","Active",19
"2020-07-04","Active",19
"2020-07-05","Active",22
"2020-07-06","Active",25
"2020-07-07","Active",25
"2020-07-08","Active",27
"2020-07-09","Active",28
"2020-07-10","Active",25
"2020-07-11","Active",26
"2020-07-12","Active",26
"2020-07-13","Active",27
"2020-07-14","Active",29
"2020-07-15","Active",29
"2020-07-16","Active",29
"2020-07-17","Active",24
"2020-07-18","Active",26
"2020-07-19","Active",27
"2020-07-20","Active",28
"2020-07-21","Active",28
"2020-07-22","Active",28
"2020-07-23","Active",23
"2020-07-24","Active",22
"2020-07-25","Active",22
"2020-07-26","Active",22
"2020-07-27","Active",24
"2020-07-28","Active",24
"2020-07-29","Active",25
"2020-07-30","Active",25
"2020-07-31","Active",23
"2020-08-01","Active",25
"2020-08-02","Active",28
"2020-08-03","Active",28
"2020-08-04","Active",25
"2020-08-05","Active",25
"2020-08-06","Active",24
"2020-08-07","Active",24
"2020-08-08","Active",24
"2020-08-09","Active",24
"2020-08-10","Active",22
"2020-08-11","Active",27
"2020-08-12","Active",37
"2020-08-13","Active",49
"2020-08-14","Active",54
"2020-08-15","Active",68
"2020-08-16","Active",80
"2020-08-17","Active",89
"2020-08-18","Active",100
"2020-08-19","Active",105
"2020-08-20","Active",112
"2020-08-21","Active",112
"2020-08-22","Active",116
"2020-08-23","Active",124
"2020-08-24","Active",131
"2020-08-25","Active",134
"2020-08-26","Active",141
"2020-08-27","Active",132
"2020-08-28","Active",143
"2020-08-29","Active",140
"2020-08-30","Active",143
"2020-08-31","Active",142
"2020-09-01","Active",135
"2020-09-02","Active",132
"2020-09-03","Active",119
"2020-09-04","Active",116
"2020-09-05","Active",120
"2020-09-06","Active",122
"2020-09-07","Active",126
"2020-09-08","Active",131
"2020-09-09","Active",130
"2020-09-10","Active",123
"2020-09-11","Active",118
"2020-09-12","Active",112
"2020-09-13","Active",100
"2020-09-14","Active",103
"2020-09-15","Active",87
"2020-09-16","Active",94
"2020-09-17","Active",85
"2020-09-18","Active",81
"2020-09-19","Active",79
"2020-09-20","Active",79
"2020-09-21","Active",71
"2020-09-22","Active",73
"2020-09-23","Active",68
"2020-09-24","Active",70
"2020-09-25","Active",64
"2020-09-26","Active",65
"2020-09-27","Active",63
"2020-09-28","Active",60
"2020-09-29","Active",58
"2020-09-30","Active",52
"2020-10-01","Active",55
"2020-10-02","Active",47
"2020-10-03","Active",48
"2020-10-04","Active",45
"2020-10-05","Active",46
"2020-10-06","Active",48
"2020-10-07","Active",42
"2020-10-08","Active",44
"2020-10-09","Active",48
"2020-10-10","Active",47
"2020-10-11","Active",50
"2020-10-12","Active",51
"2020-10-13","Active",46
"2020-10-14","Active",46
"2020-10-15","Active",51
"2020-10-16","Active",52
"2020-10-17","Active",47
"2020-10-18","Active",47
"2020-10-19","Active",43
"2020-10-20","Active",60
"2020-10-21","Active",62
"2020-10-22","Active",65
"2020-10-23","Active",82
"2020-10-24","Active",79
"2020-10-25","Active",78
"2020-10-26","Active",78
"2020-10-27","Active",74
"2020-10-28","Active",76
"2020-10-29","Active",75
"2020-10-30","Active",78
"2020-10-31","Active",83
"2020-11-01","Active",86
"2020-11-02","Active",91
"2020-11-03","Active",81
"2020-11-04","Active",79
"2020-11-05","Active",72
"2020-11-06","Active",49
"2020-11-07","Active",52
"2020-11-08","Active",52
"2020-11-09","Active",55
"2020-11-10","Active",56
"2020-11-11","Active",58
"2020-11-12","Active",60
"2020-11-13","Active",59
"2020-11-14","Active",61
"2020-11-15","Active",62
"2020-11-16","Active",65
"2020-11-17","Active",65
"2020-11-18","Active",73
"2020-11-19","Active",45
"2020-11-20","Active",49
"2020-11-21","Active",51
"2020-11-22","Active",52
"2020-11-23","Active",62
"2020-11-24","Active",65
"2020-11-25","Active",64
"2020-11-26","Active",71
"2020-11-27","Active",73
"2020-11-28","Active",77
"2020-11-29","Active",78
"2020-11-30","Active",83
"2020-12-01","Active",83
"2020-12-02","Active",84
"2020-12-03","Active",78
"2020-12-04","Active",76
"2020-12-05","Active",65
"2020-12-06","Active",64
"2020-12-07","Active",69
"2020-12-08","Active",63
"2020-12-09","Active",63
"2020-12-10","Active",66
"2020-12-11","Active",65
"2020-12-12","Active",70
"2020-12-13","Active",65
"2020-12-14","Active",69
"2020-12-15","Active",52
"2020-12-16","Active",56
"2020-12-17","Active",60
"2020-12-18","Active",60
"2020-12-19","Active",67
"2020-12-20","Active",69
"2020-12-21","Active",73
"2020-12-22","Active",75
"2020-12-23","Active",61
"2020-12-24","Active",67
"2020-12-25","Active",69
"2020-12-26","Active",72
"2020-12-27","Active",60
"2020-12-28","Active",66
"2020-12-29","Active",62
"2020-12-30","Active",69
"2020-12-31","Active",67
"2021-01-01","Active",73
"2021-01-02","Active",81
"2021-01-03","Active",82
"2021-01-04","Active",83
"2021-01-05","Active",69
"2021-01-06","Active",71
"2021-01-07","Active",88
"2021-01-08","Active",92
"2021-01-09","Active",100
"2021-01-10","Active",91
"2021-01-11","Active",96
"2021-01-12","Active",98
"2021-01-13","Active",85
"2021-01-14","Active",91
"2021-01-15","Active",93
"2021-01-16","Active",98
"2021-01-17","Active",96
"2021-01-18","Active",95
"2021-01-19","Active",97
"2021-01-20","Active",87
"2021-01-21","Active",91
"2021-01-22","Active",82
"2021-01-23","Active",88
"2021-01-24","Active",94
"2021-01-25","Active",96
"2021-01-26","Active",75
"2021-01-27","Active",80
"2021-01-28","Active",81
"2021-01-29","Active",83
"2021-01-30","Active",83
"2021-01-31","Active",83
"2021-02-01","Active",80
"2021-02-02","Active",83
"2021-02-03","Active",74
"2021-02-04","Active",72
"2021-02-05","Active",74
"2021-02-06","Active",76
"2021-02-07","Active",76
"2021-02-08","Active",76
"2021-02-09","Active",77
"2021-02-10","Active",69
"2021-02-11","Active",65
"2021-02-12","Active",57
"2021-02-13","Active",59
"2021-02-14","Active",63
"2021-02-15","Active",58
"2021-02-16","Active",58
"2021-02-17","Active",63
"2021-02-18","Active",56
"2021-02-19","Active",63
"2021-02-20","Active",65
"2021-02-21","Active",65
"2021-02-22","Active",66
"2021-02-23","Active",73
"2021-02-24","Active",75
"2021-02-25","Active",77
"2021-02-26","Active",77
"2021-02-27","Active",81
"2021-02-28","Active",77
"2021-03-01","Active",81
"2021-03-02","Active",80
"2021-03-03","Active",86
"2021-03-04","Active",78
"2021-03-05","Active",87
"2021-03-06","Active",88
"2021-03-07","Active",89
"2021-03-08","Active",92
"2021-03-09","Active",90
"2021-03-10","Active",98
"2021-03-11","Active",98
"2021-03-12","Active",101
"2021-03-13","Active",102
"2021-03-14","Active",104
"2021-03-15","Active",104
"2021-03-16","Active",106
"2021-03-17","Active",113
"2021-03-18","Active",114
"2021-03-19","Active",68
"2021-03-20","Active",74
"2021-03-21","Active",73
"2021-03-22","Active",76
"2021-03-23","Active",78
"2021-03-24","Active",80
"2021-03-25","Active",81
"2021-03-26","Active",82
"2021-03-27","Active",84
"2021-03-28","Active",92
"2021-03-29","Active",94
"2021-03-30","Active",88
"2021-03-31","Active",83
"2021-04-01","Active",74
"2021-04-02","Active",78
"2021-04-03","Active",79
"2021-04-04","Active",74
"2021-04-05","Active",84
"2021-04-06","Active",87
"2021-04-07","Active",106
"2021-04-08","Active",101
"2021-04-09","Active",103
"2021-04-10","Active",109
"2021-04-11","Active",117
"2021-04-12","Active",104
"2021-04-13","Active",103
"2021-04-14","Active",102
"2021-04-15","Active",103
"2021-04-16","Active",105
"2021-04-17","Active",107
"2021-04-18","Active",106
"2021-04-19","Active",105
"2021-04-20","Active",89
"2021-04-21","Active",88
"2021-04-22","Active",84
"2021-04-23","Active",38
"2021-04-24","Active",38
"2021-04-25","Active",42
"2021-04-26","Active",46
"2021-04-27","Active",43
"2021-04-28","Active",35
"2021-04-29","Active",29
"2021-04-30","Active",33
"2021-05-01","Active",36
"2021-05-02","Active",36
"2021-05-03","Active",34
"2021-05-04","Active",36
"2021-05-05","Active",32
"2021-05-06","Active",36
"2021-05-07","Active",36
"2021-05-08","Active",37
"2021-05-09","Active",31
"2021-05-10","Active",29
"2021-05-11","Active",28
"2021-05-12","Active",27
"2021-05-13","Active",22
"2021-05-14","Active",21
"2021-05-15","Active",22
"2021-05-16","Active",27
"2021-05-17","Active",22
"2021-05-18","Active",27
"2021-05-19","Active",29
"2021-05-20","Active",28
"2021-05-21","Active",27
"2021-05-22","Active",27
"2021-05-23","Active",29
"2021-05-24","Active",29
"2021-05-25","Active",26
"2021-05-26","Active",26
"2021-05-27","Active",25
"2021-05-28","Active",25
"2021-05-29","Active",26
"2021-05-30","Active",21
"2021-05-31","Active",21
"2021-06-01","Active",22
"2021-06-02","Active",23
"2021-06-03","Active",21
"2021-06-04","Active",22
"2021-06-05","Active",22
"2021-06-06","Active",25
"2021-06-07","Active",29
"2021-06-08","Active",30
"2021-06-09","Active",29
"2021-06-10","Active",33
"2021-06-11","Active",37
"2021-06-12","Active",40
"2021-06-13","Active",32
"2021-06-14","Active",32
"2021-06-15","Active",28
"2021-06-16","Active",28
"2021-06-17","Active",28
"2021-06-18","Active",28
"2021-06-19","Active",30
"2021-06-20","Active",27
"2021-06-21","Active",26
"2021-06-22","Active",28
"2021-06-23","Active",29
"2021-06-24","Active",24
"2021-06-25","Active",27
"2021-06-26","Active",30
"2021-06-27","Active",33
"2021-06-28","Active",37
"2021-06-29","Active",37
"2021-06-30","Active",38
"2021-07-01","Active",40
"2021-07-02","Active",40
"2021-07-03","Active",43
"2021-07-04","Active",48
"2021-07-05","Active",49
"2021-07-06","Active",51
"2021-07-07","Active",52
"2021-07-08","Active",52
"2021-07-09","Active",42
"2021-07-10","Active",45
"2021-07-11","Active",48
"2021-07-12","Active",61
"2021-07-13","Active",53
"2021-07-14","Active",70
"2021-07-15","Active",71
"2021-07-16","Active",71
"2021-07-17","Active",75
"2021-07-18","Active",64
"2021-07-19","Active",69
"2021-07-20","Active",76
"2021-07-21","Active",81
"2021-07-22","Active",85
"2021-07-23","Active",86
"2021-07-24","Active",87
"2021-07-25","Active",58
"2021-07-26","Active",55
"2021-07-27","Active",54
"2021-07-28","Active",50
"2021-07-29","Active",50
"2021-07-30","Active",50
"2021-07-31","Active",50
"2021-08-01","Active",42
"2021-08-02","Active",41
"2021-08-03","Active",36
"2021-08-04","Active",33
"2021-08-05","Active",34
"2021-08-06","Active",31
"2021-08-07","Active",35
"2021-08-08","Active",48
"2021-08-09","Active",41
"2021-08-10","Active",43
"2021-08-11","Active",49
"2021-08-12","Active",46
"2021-08-13","Active",49
"2021-08-14","Active",52
"2021-08-15","Active",46
"2021-08-16","Active",44
"2021-08-17","Active",55
"2021-08-18","Active",53
"2021-08-19","Active",73
"2021-08-20","Active",93
"2021-08-21","Active",124
"2021-08-22","Active",162
"2021-08-23","Active",202
"2021-08-24","Active",251
"2021-08-25","Active",318
"2021-08-26","Active",399
"2021-08-27","Active",477
"2021-08-28","Active",555
"2021-08-29","Active",611
"2021-08-30","Active",671
"2021-08-31","Active",727
"2021-09-01","Active",772
"2021-09-02","Active",795
"2021-09-03","Active",772
"2021-09-04","Active",799
"2021-09-05","Active",767
"2021-09-06","Active",756
"2021-09-07","Active",740
"2021-09-08","Active",684
"2021-09-09","Active",646
"2021-09-10","Active",644
"2021-09-11","Active",662
"2021-09-12","Active",639
"2021-09-13","Active",635
"2021-09-14","Active",619
"2021-09-15","Active",576
"2021-09-16","Active",581
"2021-09-17","Active",513
"2021-09-18","Active",537
"2021-09-19","Active",421
"2021-09-20","Active",426
"2021-09-21","Active",353
"2021-09-22","Active",322
"2021-09-23","Active",306
"2021-09-24","Active",276
"2021-09-25","Active",299
"2021-09-26","Active",244
"2021-09-27","Active",239
"2021-09-28","Active",268
"2021-09-29","Active",291
"2021-09-30","Active",300
"2021-10-01","Active",314
"2021-10-02","Active",342
"2021-10-03","Active",296
"2021-10-04","Active",317
"2021-10-05","Active",354
"2021-10-06","Active",392
"2021-10-07","Active",429
"2021-10-08","Active",468
"2021-10-09","Active",517
"2021-10-10","Active",498
"2021-10-11","Active",513
"2021-10-12","Active",544
"2021-10-13","Active",632
"2021-10-14","Active",685
"2021-10-15","Active",725
"2021-10-16","Active",779
"2021-10-17","Active",726
"2021-10-18","Active",758
"2021-10-19","Active",834
"2021-10-20","Active",930
"2021-10-21","Active",1045
"2021-10-22","Active",1140
"2021-10-23","Active",1232
"2021-10-24","Active",1337
"2021-10-25","Active",1348
"2021-10-26","Active",1338
"2021-10-27","Active",1444
"2021-10-28","Active",1590
"2021-10-29","Active",1701
"2021-10-30","Active",1863
"2021-10-31","Active",1952
"2021-11-01","Active",2062
"2021-11-02","Active",2101
"2021-11-03","Active",2263
"2021-11-04","Active",2427
"2021-11-05","Active",2566
"2021-11-06","Active",2736
"2021-11-07","Active",2796
"2021-11-08","Active",2918
"2021-11-09","Active",3021
"2021-11-10","Active",3242
"2021-11-11","Active",3395
"2021-11-12","Active",3552
"2021-11-13","Active",3699
"2021-11-14","Active",3828
"2021-11-15","Active",4011
"2021-11-16","Active",4082
"2021-11-17","Active",4267
"2021-11-18","Active",4443
"2021-11-19","Active",4521
"2021-11-20","Active",4729
"2021-11-21","Active",4727
"2021-11-22","Active",4910
"2021-11-23","Active",5065
"2021-11-24","Active",5252
"2021-11-25","Active",5447
"2021-11-26","Active",5598
"2021-11-27","Active",5735
"2021-11-28","Active",5823
"2021-11-29","Active",5944
"2021-11-30","Active",6071
"2021-12-01","Active",6187
"2021-12-02","Active",6265
"2021-12-03","Active",6338
"2021-12-04","Active",6440
"2021-12-05","Active",6464
"2021-12-06","Active",6501
"2021-12-07","Active",6525
"2021-12-08","Active",6597
"2021-12-09","Active",6680
"2021-12-10","Active",6767
"2021-12-11","Active",6864
"2021-12-12","Active",6853
"2021-12-13","Active",6889
"2021-12-14","Active",6937
"2021-12-15","Active",7002
"2021-12-16","Active",7082
"2021-12-17","Active",2175
"2021-12-18","Active",2252
"2021-12-19","Active",1988
"2021-12-20","Active",1857
"2021-12-21","Active",1796
"2021-12-22","Active",1756
"2021-12-23","Active",1680
"2021-12-24","Active",1658
"2021-12-25","Active",1705
"2021-12-26","Active",1502
"2021-12-27","Active",1440
"2021-12-28","Active",1424
"2021-12-29","Active",1355
"2021-12-30","Active",1304
"2021-12-31","Active",1375
"2022-01-01","Active",1350
"2022-01-02","Active",1403
"2022-01-03","Active",1204
"2022-01-04","Active",1250
"2022-01-05","Active",1173
"2022-01-06","Active",1164
"2022-01-07","Active",1228
"2022-01-08","Active",1221
"2022-01-09","Active",1153
"2022-01-10","Active",1131
"2022-01-11","Active",1154
"2022-01-12","Active",1131
"2022-01-13","Active",1112
"2022-01-14","Active",1121
"2022-01-15","Active",1210
"2022-01-16","Active",1093
"2022-01-17","Active",1115
"2022-01-18","Active",1142
"2022-01-19","Active",1121
"2022-01-20","Active",1125
"2022-01-21","Active",1197
"2022-01-22","Active",1272
"2022-01-23","Active",1350
"2022-01-24","Active",1220
"2022-01-25","Active",1279
"2022-01-26","Active",1337
"2022-01-27","Active",1448
"2022-01-28","Active",1544
"2022-01-29","Active",1734
"2022-01-30","Active",1751
"2022-01-31","Active",1853
"2022-02-01","Active",1980
"2022-02-02","Active",2121
"2022-02-03","Active",2354
"2022-02-04","Active",2575
"2022-02-05","Active",2787
"2022-02-06","Active",3020
"2022-02-07","Active",3126
"2022-02-08","Active",3220
"2022-02-09","Active",3575
"2022-02-10","Active",3961
"2022-02-11","Active",4538
"2022-02-12","Active",5194
"2022-02-13","Active",5881
"2022-02-14","Active",6434
"2022-02-15","Active",7524
"2022-02-16","Active",8946
"2022-02-17","Active",10683
"2022-02-18","Active",12246
"2022-02-19","Active",14759
"2022-02-20","Active",16550
"2022-02-21","Active",19282
"2022-02-22","Active",22535
"2022-02-23","Active",26310
"2022-02-24","Active",31513
"2022-02-25","Active",55584
"2022-02-26","Active",68353
"2022-02-27","Active",82550
"2022-02-28","Active",102233
"2022-03-01","Active",124191
"2022-03-02","Active",147227
"2022-03-03","Active",169248
"2022-03-04","Active",171241
"2022-03-05","Active",186482
"2022-03-06","Active",196944
"2022-03-07","Active",216405
"2022-03-08","Active",214929
"2022-03-09","Active",223142
"2022-03-10","Active",229629
"2022-03-11","Active",228458
"2022-03-12","Active",242981
"2022-03-13","Active",212819
"2022-03-14","Active",211979
"2022-03-15","Active",212633
"2022-03-16","Active",232235
"2022-03-17","Active",216790
"2022-03-18","Active",142245
"2022-03-19","Active",154286
"2022-03-20","Active",135495
"2022-03-21","Active",140884
"2022-03-22","Active",139378
"2022-03-23","Active",138366
"2022-03-24","Active",134697
"2022-03-25","Active",148899
"2022-03-26","Active",159584
"2022-03-27","Active",127358
"2022-03-28","Active",130101
"2022-03-29","Active",125134
"2022-03-30","Active",120314
"2022-03-31","Active",115385
"2022-04-01","Active",111153
"2022-04-02","Active",120006
"2022-04-03","Active",105360
"2022-04-04","Active",107044
"2022-04-05","Active",102517
"2022-04-06","Active",98270
"2022-04-07","Active",93005
"2022-04-08","Active",101600
"2022-04-09","Active",108390
"2022-04-10","Active",82054
"2022-04-11","Active",83018
"2022-04-12","Active",78410
"2022-04-13","Active",75478
"2022-04-14","Active",71671
"2022-04-15","Active",77486
"2022-04-16","Active",83496
"2022-04-17","Active",89825
"2022-04-18","Active",65308
"2022-04-19","Active",65580
"2022-04-20","Active",66467
"2022-04-21","Active",66341
"2022-04-22","Active",66551
"2022-04-23","Active",72306
"2022-04-24","Active",78090
"2022-04-25","Active",84609
"2022-04-26","Active",68246
"2022-04-27","Active",66206
"2022-04-28","Active",64263
"2022-04-29","Active",62033
"2022-04-30","Active",67861
"2022-05-01","Active",60986
"2022-05-02","Active",64585
"2022-05-03","Active",66928
"2022-05-04","Active",75799
"2022-05-05","Active",64348
"2022-05-06","Active",62957
"2022-05-07","Active",68767
"2022-05-08","Active",75320
"2022-05-09","Active",65183
"2022-05-10","Active",67267
"2022-05-11","Active",65202
"2022-05-12","Active",64129
"2022-05-13","Active",63923
"2022-05-14","Active",69836
"2022-05-15","Active",64509
"2022-05-16","Active",68132
"2022-05-17","Active",68648
"2022-05-18","Active",69957
"2022-05-19","Active",68532
"2022-05-20","Active",67853
"2022-05-21","Active",73001
"2022-05-22","Active",66198
"2022-05-23","Active",67761
"2022-05-24","Active",66211
"2022-05-25","Active",64399
"2022-05-26","Active",62341
"2022-05-27","Active",60967
"2022-05-28","Active",65928
"2022-05-29","Active",60139
"2022-05-30","Active",62781
"2022-05-31","Active",62749
"2022-06-01","Active",62635
"2022-06-02","Active",61400
"2022-06-03","Active",60938
"2022-06-04","Active",65474
"2022-06-05","Active",70030
"2022-06-06","Active",76010
"2022-06-07","Active",57557
"2022-06-08","Active",57475
"2022-06-09","Active",56003
"2022-06-10","Active",55008
"2022-06-11","Active",59578
"2022-06-12","Active",53325
"2022-06-13","Active",59751
"2022-06-14","Active",55176
"2022-06-15","Active",53673
"2022-06-16","Active",50661
"2022-06-17","Active",48778
"2022-06-18","Active",52145
"2022-06-19","Active",46560
"2022-06-20","Active",47881
"2022-06-21","Active",47319
"2022-06-22","Active",47155
"2022-06-23","Active",46286
"2022-06-24","Active",50296
"2022-06-25","Active",54909
"2022-06-26","Active",47759
"2022-06-27","Active",51956
"2022-06-28","Active",54223
"2022-06-29","Active",56339
"2022-06-30","Active",58197
"2022-07-01","Active",60000
"2022-07-02","Active",65481
"2022-07-03","Active",63442
"2022-07-04","Active",67497
"2022-07-05","Active",69702
"2022-07-06","Active",80638
"2022-07-07","Active",90204
"2022-07-08","Active",99759
"2022-07-09","Active",107528
"2022-07-10","Active",116218
"2022-07-11","Active",78782
"2022-07-12","Active",80730
"2022-07-13","Active",81884
"2022-07-14","Active",81748
"2022-07-15","Active",81724
"2022-07-16","Active",88514
"2022-07-17","Active",78885
"2022-07-18","Active",89634
"2022-07-19","Active",79783
"2022-07-20","Active",78344
"2022-07-21","Active",75685
"2022-07-22","Active",72955
"2022-07-23","Active",79081
"2022-07-24","Active",69796
"2022-07-25","Active",71765
"2022-07-26","Active",70172
"2022-07-27","Active",78103
"2022-07-28","Active",64989
"2022-07-29","Active",62399
"2022-07-30","Active",67093
"2022-07-31","Active",58241
"2022-08-01","Active",58585
"2022-08-02","Active",55597
"2022-08-03","Active",52817
"2022-08-04","Active",58318
"2022-08-05","Active",47382
"2022-08-06","Active",51029
"2022-08-07","Active",43929
"2022-08-08","Active",44712
"2022-08-09","Active",42720
"2022-08-10","Active",41024
"2022-08-11","Active",38967
"2022-08-12","Active",37193
"2022-08-13","Active",40103
"2022-08-14","Active",34977
"2022-08-15","Active",35899
"2022-08-16","Active",34453
"2022-08-17","Active",33684
"2022-08-18","Active",32511
"2022-08-19","Active",31596
"2022-08-20","Active",33929
"2022-08-21","Active",30028
"2022-08-22","Active",30431
"2022-08-23","Active",28743
"2022-08-24","Active",26976
"2022-08-25","Active",24838
"2022-08-26","Active",23217
"2022-08-27","Active",24681
"2022-08-28","Active",20629
"2022-08-29","Active",20471
"2022-08-30","Active",18995
"2022-08-31","Active",17910
"2022-09-01","Active",16901
"2022-09-02","Active",16122
"2022-09-03","Active",17277
"2022-09-04","Active",14873
"2022-09-05","Active",15316
